NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Freestone,48161,TX,NA,NA,NA,NA,NA,NA,NA,0
Travis,48453,TX,NA,NA,NA,NA,NA,NA,NA,0
Winkler,48495,TX,NA,NA,NA,NA,NA,NA,NA,0
Williamson,48491,TX,NA,NA,NA,NA,NA,NA,NA,0
Smith,48423,TX,NA,NA,NA,NA,NA,NA,NA,0
Upton,48461,TX,NA,NA,NA,NA,NA,NA,NA,0
Polk,48373,TX,NA,NA,NA,NA,NA,NA,NA,0
Jasper,48241,TX,NA,NA,NA,NA,NA,NA,NA,0
Titus,48449,TX,NA,NA,NA,NA,NA,NA,NA,0
Reeves,48389,TX,NA,NA,NA,NA,NA,NA,NA,0
Swisher,48437,TX,NA,NA,NA,NA,NA,NA,NA,0
Glasscock,48173,TX,NA,NA,NA,NA,NA,NA,NA,0
Weber,49057,UT,NA,NA,NA,NA,NA,NA,NA,0
Uintah,49047,UT,NA,NA,NA,NA,NA,NA,NA,0
Morgan,49029,UT,NA,NA,NA,NA,NA,NA,NA,0
Garfield,49017,UT,NA,NA,NA,NA,NA,NA,NA,0
Sandoval,35043,NM,18,5,NA,1,1,1,NA,25
Coconino,04005,AZ,117,124,13,43,1,1,NA,256
Washoe,32031,NV,NA,3,NA,3,NA,NA,NA,3
Rio Arriba,35039,NM,NA,NA,NA,NA,NA,1,NA,1
Taos,35055,NM,2,1,NA,NA,1,1,NA,5
Orange,48361,TX,NA,NA,NA,NA,NA,NA,NA,0
Galveston,48167,TX,NA,NA,NA,NA,NA,NA,NA,0
Aransas,48007,TX,NA,NA,NA,NA,NA,NA,NA,0
Val Verde,48465,TX,NA,NA,NA,NA,NA,NA,NA,0
Sabine,48403,TX,NA,NA,NA,NA,NA,NA,NA,0
Marion,48315,TX,NA,NA,NA,NA,NA,NA,NA,0
Rich,49033,UT,NA,NA,NA,NA,NA,NA,NA,0
Mora,35033,NM,NA,NA,NA,NA,NA,1,NA,1
Kaufman,48257,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamar,48277,TX,NA,NA,NA,NA,NA,NA,NA,0
Angelina,48005,TX,NA,NA,NA,NA,NA,NA,NA,0
Zavala,48507,TX,NA,NA,NA,NA,NA,NA,NA,0
Rusk,48401,TX,NA,NA,NA,NA,NA,NA,NA,0
Andrews,48003,TX,NA,NA,NA,NA,NA,NA,NA,0
Robertson,48395,TX,NA,NA,NA,NA,NA,NA,NA,0
Pecos,48371,TX,NA,1,NA,NA,NA,NA,NA,1
Burleson,48051,TX,NA,NA,NA,NA,NA,NA,NA,0
Jackson,48239,TX,NA,NA,NA,NA,NA,NA,NA,0
Newton,48351,TX,NA,NA,NA,NA,NA,NA,NA,0
Crane,48103,TX,NA,NA,NA,NA,NA,NA,NA,0
Jack,48237,TX,NA,NA,NA,NA,NA,NA,NA,0
Menard,48327,TX,NA,NA,NA,NA,NA,NA,NA,0
Burnet,48053,TX,NA,NA,NA,NA,NA,NA,NA,0
Uvalde,48463,TX,NA,1,NA,NA,NA,1,NA,2
McMullen,48311,TX,NA,NA,NA,NA,NA,NA,NA,0
La Paz,04012,AZ,NA,3,NA,NA,NA,1,NA,4
Guadalupe,48187,TX,NA,22,NA,NA,NA,NA,NA,22
Harrison,48203,TX,NA,NA,NA,NA,NA,NA,NA,0
Refugio,48391,TX,NA,NA,NA,NA,NA,NA,NA,0
Tooele,49045,UT,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,48057,TX,NA,NA,NA,NA,NA,NA,NA,0
Eastland,48133,TX,NA,NA,NA,NA,NA,NA,NA,0
Foard,48155,TX,NA,NA,NA,NA,NA,NA,NA,0
Cochise,04003,AZ,150,94,39,9,1,1,NA,285
Salt Lake,49035,UT,NA,NA,NA,NA,NA,NA,NA,0
Colfax,35007,NM,NA,NA,NA,NA,NA,1,NA,1
Cherokee,48073,TX,NA,NA,NA,NA,NA,NA,NA,0
Camp,48063,TX,NA,5,NA,NA,NA,NA,NA,5
El Paso,48141,TX,2,8,NA,NA,NA,1,NA,11
Anderson,48001,TX,NA,NA,NA,NA,NA,NA,NA,0
Hardin,48199,TX,NA,NA,NA,NA,NA,NA,NA,0
Jeff Davis,48243,TX,12,23,2,13,1,1,NA,39
Midland,48329,TX,NA,NA,NA,NA,NA,NA,NA,0
Maverick,48323,TX,NA,NA,NA,NA,NA,NA,NA,0
Young,48503,TX,NA,NA,NA,NA,NA,NA,NA,0
Grant,35017,NM,17,25,65,13,1,1,NA,109
Brewster,48043,TX,26,19,10,9,1,1,NA,57
Quay,35037,NM,NA,NA,NA,NA,NA,1,NA,1
Mills,48333,TX,NA,NA,NA,NA,NA,NA,NA,0
Hidalgo,48215,TX,NA,NA,NA,NA,NA,NA,NA,0
Wharton,48481,TX,NA,NA,NA,NA,NA,NA,NA,0
Garza,48169,TX,NA,NA,NA,NA,NA,NA,NA,0
Lyon,32019,NV,NA,NA,NA,NA,NA,NA,NA,0
Santa Fe,35049,NM,7,1,NA,NA,NA,1,NA,9
Sevier,49041,UT,NA,NA,NA,NA,NA,NA,NA,0
Pima,04019,AZ,138,40,12,16,1,1,NA,192
Ector,48135,TX,NA,NA,NA,NA,NA,NA,NA,0
Caldwell,48055,TX,NA,NA,NA,NA,NA,NA,NA,0
Terry,48445,TX,NA,NA,NA,NA,NA,NA,NA,0
Navajo,04017,AZ,12,13,10,2,1,1,NA,37
Wise,48497,TX,NA,NA,NA,NA,NA,NA,NA,0
Castro,48069,TX,NA,NA,NA,NA,NA,NA,NA,0
McLennan,48309,TX,NA,NA,NA,NA,NA,NA,NA,0
Milam,48331,TX,NA,NA,NA,NA,NA,NA,NA,0
Comal,48091,TX,NA,NA,NA,NA,NA,NA,NA,0
Gregg,48183,TX,NA,NA,NA,NA,NA,NA,NA,0
Hansford,48195,TX,NA,NA,NA,NA,NA,NA,NA,0
Nolan,48353,TX,NA,NA,NA,NA,NA,NA,NA,0
Blanco,48031,TX,NA,2,NA,1,NA,1,NA,3
Live Oak,48297,TX,NA,NA,NA,NA,NA,NA,NA,0
Gray,48179,TX,NA,NA,NA,NA,NA,NA,NA,0
DeWitt,48123,TX,NA,NA,NA,NA,NA,NA,NA,0
Lavaca,48285,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Hogg,48247,TX,NA,NA,NA,NA,NA,NA,NA,0
Briscoe,48045,TX,NA,NA,NA,NA,NA,1,NA,1
Reagan,48383,TX,NA,NA,NA,NA,NA,NA,NA,0
La Salle,48283,TX,NA,NA,NA,NA,NA,NA,NA,0
Hartley,48205,TX,NA,NA,NA,NA,NA,NA,NA,0
Borden,48033,TX,NA,NA,NA,NA,NA,NA,NA,0
Matagorda,48321,TX,NA,NA,NA,NA,NA,1,NA,1
Montague,48337,TX,NA,NA,NA,NA,NA,NA,NA,0
Clay,48077,TX,NA,NA,NA,NA,NA,NA,NA,0
Lipscomb,48295,TX,NA,NA,NA,NA,NA,NA,NA,0
Cochran,48079,TX,NA,NA,NA,NA,NA,NA,NA,0
Wilbarger,48487,TX,NA,NA,NA,NA,NA,NA,NA,0
Deaf Smith,48117,TX,NA,NA,NA,NA,NA,NA,NA,0
Washington,49053,UT,100,76,6,8,1,1,NA,184
Iron,49021,UT,NA,NA,NA,NA,NA,NA,NA,0
Elko,32007,NV,NA,NA,NA,NA,NA,NA,NA,0
Humboldt,32013,NV,NA,NA,NA,NA,NA,NA,NA,0
Catron,35003,NM,24,23,NA,11,1,1,NA,49
Lea,35025,NM,NA,NA,NA,NA,NA,NA,NA,0
Otero,35035,NM,4,5,NA,1,NA,1,NA,10
Churchill,32001,NV,NA,NA,NA,NA,NA,NA,NA,0
Carson City,32510,NV,NA,NA,NA,NA,NA,NA,NA,0
Storey,32029,NV,NA,NA,NA,NA,NA,NA,NA,0
Valencia,35061,NM,1,1,NA,NA,NA,1,NA,3
Torrance,35057,NM,2,1,NA,1,NA,1,NA,4
San Miguel,35047,NM,1,7,NA,2,1,1,NA,10
Chaves,35005,NM,NA,2,NA,2,1,1,NA,4
Los Alamos,35028,NM,1,4,NA,NA,1,1,NA,7
Willacy,48489,TX,NA,NA,NA,NA,NA,NA,NA,0
Webb,48479,TX,NA,NA,NA,NA,NA,NA,NA,0
Harris,48201,TX,NA,NA,NA,NA,NA,NA,NA,0
Gaines,48165,TX,NA,NA,NA,NA,NA,NA,NA,0
Parmer,48369,TX,NA,NA,NA,NA,NA,NA,NA,0
Fannin,48147,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallam,48111,TX,NA,NA,NA,NA,NA,NA,NA,0
Curry,35009,NM,NA,NA,NA,NA,NA,NA,NA,0
Eddy,35015,NM,1,16,NA,5,1,1,NA,19
Collin,48085,TX,NA,NA,NA,NA,NA,NA,NA,0
Nye,32023,NV,31,22,NA,1,1,1,NA,55
Sterling,48431,TX,NA,NA,NA,NA,NA,NA,NA,0
Hays,48209,TX,NA,NA,NA,NA,NA,NA,NA,0
Denton,48121,TX,NA,NA,NA,NA,NA,NA,NA,0
Lubbock,48303,TX,NA,3,NA,1,NA,1,NA,4
Runnels,48399,TX,NA,NA,NA,NA,NA,NA,NA,0
Kendall,48259,TX,NA,NA,NA,NA,NA,NA,NA,0
Medina,48325,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Wells,48249,TX,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,48193,TX,NA,NA,NA,NA,NA,NA,NA,0
Limestone,48293,TX,NA,1,NA,NA,NA,NA,NA,1
Hall,48191,TX,NA,NA,NA,NA,NA,NA,NA,0
Lynn,48305,TX,NA,NA,NA,NA,NA,NA,NA,0
Crosby,48107,TX,NA,NA,NA,NA,NA,NA,NA,0
Edwards,48137,TX,NA,3,NA,NA,NA,1,NA,4
Bell,48027,TX,NA,NA,NA,NA,NA,NA,NA,0
Bastrop,48021,TX,NA,NA,NA,NA,NA,NA,NA,0
Taylor,48441,TX,NA,NA,NA,NA,NA,NA,NA,0
Liberty,48291,TX,NA,NA,NA,NA,NA,NA,NA,0
Hardeman,48197,TX,NA,NA,NA,NA,NA,NA,NA,0
Wheeler,48483,TX,NA,NA,NA,NA,NA,NA,NA,0
Bailey,48017,TX,NA,NA,NA,NA,NA,NA,NA,0
Tarrant,48439,TX,NA,NA,NA,NA,NA,NA,NA,0
Wichita,48485,TX,NA,NA,NA,NA,NA,NA,NA,0
Millard,49027,UT,NA,NA,NA,NA,NA,NA,NA,0
McCulloch,48307,TX,NA,NA,NA,NA,NA,NA,NA,0
Gonzales,48177,TX,NA,NA,NA,NA,NA,NA,NA,0
Hood,48221,TX,NA,NA,NA,NA,NA,NA,NA,0
Yoakum,48501,TX,NA,NA,NA,NA,NA,NA,NA,0
Howard,48227,TX,NA,NA,NA,NA,NA,NA,NA,0
Coryell,48099,TX,NA,NA,NA,NA,NA,NA,NA,0
Tom Green,48451,TX,NA,NA,NA,NA,NA,NA,NA,0
Fayette,48149,TX,NA,NA,NA,NA,NA,NA,NA,0
Throckmorton,48447,TX,NA,NA,NA,NA,NA,NA,NA,0
Archer,48009,TX,NA,NA,NA,NA,NA,NA,NA,0
Atascosa,48013,TX,NA,NA,NA,NA,NA,NA,NA,0
Erath,48143,TX,NA,NA,NA,NA,NA,NA,NA,0
Potter,48375,TX,NA,NA,NA,NA,NA,NA,NA,0
Moore,48341,TX,NA,NA,NA,NA,NA,NA,NA,0
Hutchinson,48233,TX,NA,NA,NA,NA,NA,NA,NA,0
Mason,48319,TX,NA,NA,NA,NA,NA,NA,NA,0
Bandera,48019,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamb,48279,TX,NA,1,NA,NA,NA,NA,NA,1
Goliad,48175,TX,NA,NA,NA,NA,NA,NA,NA,0
Baylor,48023,TX,NA,NA,NA,NA,NA,NA,NA,0
Martin,48317,TX,NA,NA,NA,NA,NA,NA,NA,0
Knox,48275,TX,NA,1,NA,NA,NA,NA,NA,1
Somervell,48425,TX,NA,NA,NA,NA,NA,NA,NA,0
Frio,48163,TX,NA,NA,NA,NA,NA,NA,NA,0
Madison,48313,TX,NA,NA,NA,NA,NA,NA,NA,0
San Saba,48411,TX,NA,NA,NA,NA,NA,NA,NA,0
Kent,48263,TX,NA,NA,NA,NA,NA,NA,NA,0
Childress,48075,TX,NA,NA,NA,NA,NA,NA,NA,0
Stonewall,48433,TX,NA,NA,NA,NA,NA,NA,NA,0
Culberson,48109,TX,8,8,NA,4,1,1,NA,18
Schleicher,48413,TX,NA,NA,NA,NA,NA,NA,NA,0
Armstrong,48011,TX,NA,NA,NA,NA,NA,NA,NA,0
Concho,48095,TX,NA,NA,NA,NA,NA,NA,NA,0
Beaver,49001,UT,NA,NA,NA,NA,NA,NA,NA,0
Cibola,35006,NM,1,6,NA,NA,1,1,NA,9
Roosevelt,35041,NM,NA,1,NA,1,NA,NA,NA,1
Union,35059,NM,NA,1,NA,1,NA,1,NA,2
Sherman,48421,TX,NA,NA,NA,NA,NA,NA,NA,0
Panola,48365,TX,NA,NA,NA,NA,NA,NA,NA,0
Socorro,35053,NM,4,16,NA,8,1,1,NA,22
Pershing,32027,NV,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,35027,NM,3,6,24,1,1,1,NA,35
Kerr,48265,TX,NA,NA,NA,NA,NA,NA,NA,0
Johnson,48251,TX,NA,NA,NA,NA,NA,NA,NA,0
Bosque,48035,TX,NA,NA,NA,NA,NA,NA,NA,0
Coke,48081,TX,NA,NA,NA,NA,NA,NA,NA,0
Hill,48217,TX,NA,NA,NA,NA,NA,NA,NA,0
Palo Pinto,48363,TX,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,48335,TX,NA,NA,NA,NA,NA,NA,NA,0
Hale,48189,TX,NA,NA,NA,NA,NA,NA,NA,0
Franklin,48159,TX,NA,NA,NA,NA,NA,NA,NA,0
Cottle,48101,TX,NA,NA,NA,NA,NA,NA,NA,0
Gillespie,48171,TX,NA,NA,NA,NA,NA,NA,NA,0
Comanche,48093,TX,NA,NA,NA,NA,NA,NA,NA,0
Brown,48049,TX,NA,NA,NA,NA,NA,NA,NA,0
Kimble,48267,TX,NA,NA,NA,NA,NA,NA,NA,0
Stephens,48429,TX,NA,NA,NA,NA,NA,NA,NA,0
Irion,48235,TX,NA,NA,NA,NA,NA,NA,NA,0
Carson,48065,TX,NA,NA,NA,NA,NA,NA,NA,0
Donley,48129,TX,NA,NA,NA,NA,NA,NA,NA,0
Douglas,32005,NV,NA,NA,NA,NA,NA,NA,NA,0
Grayson,48181,TX,NA,NA,NA,NA,NA,1,NA,1
Guadalupe,35019,NM,NA,9,NA,3,NA,1,NA,10
Wilson,48493,TX,NA,NA,NA,NA,NA,NA,NA,0
Mineral,32021,NV,NA,NA,NA,NA,NA,NA,NA,0
Jones,48253,TX,NA,NA,NA,NA,NA,NA,NA,0
Shackelford,48417,TX,NA,NA,NA,NA,NA,NA,NA,0
Real,48385,TX,NA,2,NA,NA,NA,NA,NA,2
McKinley,35031,NM,NA,NA,NA,NA,NA,NA,NA,0
Karnes,48255,TX,NA,NA,NA,NA,NA,NA,NA,0
Hidalgo,35023,NM,NA,24,NA,7,1,1,NA,26
Zapata,48505,TX,NA,NA,NA,NA,NA,NA,NA,0
Bernalillo,35001,NM,12,4,NA,1,1,1,NA,18
Ochiltree,48357,TX,NA,NA,NA,NA,NA,NA,NA,0
Cooke,48097,TX,NA,NA,NA,NA,NA,NA,NA,0
Dawson,48115,TX,NA,NA,NA,NA,NA,NA,NA,0
Daggett,49009,UT,NA,NA,NA,NA,NA,NA,NA,0
Randall,48381,TX,NA,1,NA,NA,NA,NA,NA,1
Haskell,48207,TX,NA,NA,NA,NA,NA,NA,NA,0
Lampasas,48281,TX,NA,NA,NA,NA,NA,NA,NA,0
Kinney,48271,TX,NA,NA,NA,NA,NA,NA,NA,0
Sanpete,49039,UT,NA,1,NA,NA,NA,NA,NA,1
Oldham,48359,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallas,48113,TX,NA,NA,NA,NA,NA,NA,NA,0
Coleman,48083,TX,NA,NA,NA,NA,NA,NA,NA,0
Parker,48367,TX,NA,1,NA,NA,NA,NA,NA,1
Llano,48299,TX,NA,1,NA,NA,NA,NA,NA,1
Brooks,48047,TX,NA,NA,NA,NA,NA,NA,NA,0
Greenlee,04011,AZ,16,11,NA,NA,1,1,NA,29
Rockwall,48397,TX,NA,NA,NA,NA,NA,NA,NA,0
Callahan,48059,TX,NA,NA,NA,NA,NA,NA,NA,0
Falls,48145,TX,NA,2,NA,NA,NA,NA,NA,2
Santa Cruz,04023,AZ,73,44,24,9,1,1,NA,143
Piute,49031,UT,NA,NA,NA,NA,NA,NA,NA,0
Doña Ana,35013,NM,33,13,NA,9,1,1,NA,48
Hunt,48231,TX,NA,NA,NA,NA,NA,NA,NA,0
