NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Nacogdoches,48347,TX,NA,NA,NA,NA,NA,NA,NA,0
Floyd,48153,TX,NA,1,NA,NA,NA,1,NA,2
Victoria,48469,TX,NA,NA,NA,NA,NA,NA,NA,0
Hopkins,48223,TX,NA,NA,NA,NA,NA,NA,NA,0
Bee,48025,TX,NA,NA,NA,NA,NA,NA,NA,0
Delta,48119,TX,NA,NA,NA,NA,NA,NA,NA,0
Trinity,48455,TX,NA,NA,NA,NA,NA,NA,NA,0
Austin,48015,TX,NA,NA,NA,NA,NA,NA,NA,0
Fisher,48151,TX,NA,NA,NA,NA,NA,NA,NA,0
San Jacinto,48407,TX,NA,NA,NA,NA,NA,NA,NA,0
San Augustine,48405,TX,NA,NA,NA,NA,NA,NA,NA,0
Washington,48477,TX,NA,NA,NA,NA,NA,NA,NA,0
Sutton,48435,TX,NA,NA,NA,NA,NA,NA,NA,0
Muskogee,40101,OK,NA,NA,NA,NA,NA,NA,NA,0
Craig,40035,OK,NA,NA,NA,NA,NA,NA,NA,0
Kiowa,40075,OK,NA,2,1,NA,1,1,NA,5
Le Flore,40079,OK,NA,1,NA,NA,NA,NA,NA,1
Chambers,48071,TX,NA,NA,NA,NA,NA,NA,NA,0
Presidio,48377,TX,NA,NA,NA,NA,NA,NA,NA,0
Collingsworth,48087,TX,1,4,NA,NA,NA,1,NA,6
King,48269,TX,NA,NA,NA,NA,NA,NA,NA,0
Motley,48345,TX,NA,1,1,1,1,1,NA,4
Costilla,08023,CO,NA,NA,NA,NA,NA,NA,NA,0
Larimer,08069,CO,NA,1,NA,NA,NA,NA,NA,1
Routt,08107,CO,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,20075,KS,NA,NA,NA,NA,1,1,NA,2
Nemaha,20131,KS,NA,NA,NA,NA,NA,NA,NA,0
Osage,40113,OK,NA,NA,NA,NA,NA,NA,NA,0
Cameron,48061,TX,NA,NA,NA,NA,NA,NA,NA,0
Okmulgee,40111,OK,NA,NA,NA,NA,NA,1,NA,1
San Miguel,08113,CO,NA,NA,NA,NA,NA,NA,NA,0
Las Animas,08071,CO,NA,8,NA,1,1,1,NA,10
Jackson,08057,CO,NA,NA,NA,NA,NA,NA,NA,0
Waller,48473,TX,NA,NA,NA,NA,NA,NA,NA,0
Freestone,48161,TX,NA,NA,NA,NA,NA,NA,NA,0
Travis,48453,TX,NA,NA,NA,NA,NA,NA,NA,0
Winkler,48495,TX,NA,NA,NA,NA,NA,NA,NA,0
Williamson,48491,TX,NA,NA,NA,NA,NA,NA,NA,0
Smith,48423,TX,NA,NA,NA,NA,NA,NA,NA,0
Upton,48461,TX,NA,NA,NA,NA,NA,NA,NA,0
Polk,48373,TX,NA,NA,NA,NA,NA,NA,NA,0
Jasper,48241,TX,NA,NA,NA,NA,NA,NA,NA,0
Titus,48449,TX,NA,NA,NA,NA,NA,NA,NA,0
Reeves,48389,TX,NA,NA,NA,NA,NA,NA,NA,0
Swisher,48437,TX,NA,NA,NA,NA,NA,NA,NA,0
Glasscock,48173,TX,NA,NA,NA,NA,NA,NA,NA,0
Eagle,08037,CO,NA,NA,NA,NA,NA,NA,NA,0
Saguache,08109,CO,NA,NA,NA,NA,NA,NA,NA,0
Pottawatomie,20149,KS,NA,NA,NA,NA,NA,NA,NA,0
Sandoval,35043,NM,NA,NA,NA,NA,NA,NA,NA,0
Rio Arriba,35039,NM,NA,NA,NA,NA,NA,NA,NA,0
Taos,35055,NM,NA,NA,NA,NA,NA,NA,NA,0
Orange,48361,TX,NA,NA,NA,NA,NA,NA,NA,0
Galveston,48167,TX,NA,NA,NA,NA,NA,NA,NA,0
Aransas,48007,TX,NA,NA,NA,NA,NA,NA,NA,0
Val Verde,48465,TX,NA,NA,NA,NA,NA,NA,NA,0
Sabine,48403,TX,NA,NA,NA,NA,NA,NA,NA,0
Marion,48315,TX,NA,NA,NA,NA,NA,NA,NA,0
Denver,08031,CO,NA,NA,NA,NA,NA,NA,NA,0
Chaffee,08015,CO,NA,NA,NA,NA,NA,NA,NA,0
Mora,35033,NM,NA,NA,NA,NA,NA,NA,NA,0
Kaufman,48257,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamar,48277,TX,NA,NA,NA,NA,NA,NA,NA,0
Angelina,48005,TX,NA,NA,NA,NA,NA,NA,NA,0
Zavala,48507,TX,NA,NA,NA,NA,NA,NA,NA,0
Rusk,48401,TX,NA,NA,NA,NA,NA,NA,NA,0
Andrews,48003,TX,NA,NA,NA,NA,NA,NA,NA,0
Robertson,48395,TX,NA,1,NA,NA,NA,1,NA,2
Pecos,48371,TX,NA,NA,NA,NA,NA,NA,NA,0
Burleson,48051,TX,NA,NA,NA,NA,NA,NA,NA,0
Jackson,48239,TX,NA,NA,NA,NA,NA,NA,NA,0
Pawnee,40117,OK,NA,NA,NA,NA,NA,NA,NA,0
Cleveland,40027,OK,NA,1,NA,1,1,1,NA,3
Latimer,40077,OK,NA,NA,NA,NA,NA,NA,NA,0
Newton,48351,TX,NA,NA,NA,NA,NA,NA,NA,0
Clear Creek,08019,CO,NA,NA,NA,NA,NA,NA,NA,0
Crane,48103,TX,NA,NA,NA,NA,NA,NA,NA,0
Jack,48237,TX,NA,NA,NA,NA,NA,NA,NA,0
Menard,48327,TX,NA,NA,NA,NA,NA,NA,NA,0
Burnet,48053,TX,NA,NA,NA,NA,NA,NA,NA,0
Uvalde,48463,TX,NA,NA,NA,NA,NA,NA,NA,0
McMullen,48311,TX,NA,NA,NA,NA,NA,NA,NA,0
Guadalupe,48187,TX,NA,NA,NA,NA,NA,NA,NA,0
Harrison,48203,TX,NA,NA,NA,NA,NA,NA,NA,0
Refugio,48391,TX,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,48057,TX,NA,NA,NA,NA,NA,NA,NA,0
Boulder,08013,CO,NA,NA,NA,NA,NA,NA,NA,0
Eastland,48133,TX,NA,NA,NA,NA,NA,NA,NA,0
Foard,48155,TX,NA,NA,NA,NA,NA,NA,NA,0
Arapahoe,08005,CO,NA,NA,NA,NA,NA,NA,NA,0
Kiowa,20097,KS,NA,NA,NA,NA,NA,1,NA,1
Colfax,35007,NM,NA,NA,NA,NA,NA,NA,NA,0
Riley,20161,KS,NA,NA,NA,NA,NA,NA,NA,0
Cherokee,48073,TX,NA,NA,NA,NA,NA,NA,NA,0
Camp,48063,TX,NA,3,NA,NA,NA,NA,NA,3
El Paso,48141,TX,NA,NA,NA,NA,NA,NA,NA,0
San Juan,08111,CO,NA,NA,NA,NA,NA,NA,NA,0
Anderson,48001,TX,NA,NA,NA,NA,NA,NA,NA,0
Hardin,48199,TX,NA,NA,NA,NA,NA,NA,NA,0
Jeff Davis,48243,TX,NA,1,NA,1,NA,1,NA,2
Bryan,40013,OK,1,NA,NA,NA,NA,NA,NA,1
Midland,48329,TX,NA,NA,NA,NA,NA,NA,NA,0
Maverick,48323,TX,NA,NA,NA,NA,NA,NA,NA,0
Young,48503,TX,NA,NA,NA,NA,NA,NA,NA,0
Grant,35017,NM,NA,NA,NA,NA,NA,NA,NA,0
Brewster,48043,TX,NA,NA,NA,NA,NA,NA,NA,0
Quay,35037,NM,NA,2,NA,1,1,1,NA,4
Mills,48333,TX,NA,NA,NA,NA,NA,NA,NA,0
Kit Carson,08063,CO,NA,NA,NA,NA,NA,NA,NA,0
Yuma,08125,CO,NA,6,NA,4,NA,1,NA,7
Prowers,08099,CO,NA,1,NA,NA,NA,NA,NA,1
Hidalgo,48215,TX,NA,NA,NA,NA,NA,NA,NA,0
Wharton,48481,TX,NA,NA,NA,NA,NA,NA,NA,0
Garza,48169,TX,NA,1,NA,1,1,1,NA,3
Hinsdale,08053,CO,NA,NA,NA,NA,NA,NA,NA,0
Wichita,20203,KS,NA,1,NA,NA,NA,NA,NA,1
Wyandotte,20209,KS,NA,NA,NA,NA,NA,NA,NA,0
Atchison,20005,KS,NA,NA,NA,NA,NA,NA,NA,0
Garvin,40049,OK,NA,NA,NA,NA,NA,NA,NA,0
Bourbon,20011,KS,NA,NA,NA,NA,NA,NA,NA,0
Doniphan,20043,KS,NA,NA,NA,NA,NA,NA,NA,0
Norton,20137,KS,NA,NA,NA,NA,NA,1,NA,1
Marshall,20117,KS,NA,NA,NA,NA,NA,NA,NA,0
Morton,20129,KS,NA,NA,NA,NA,NA,NA,NA,0
Seward,20175,KS,NA,NA,NA,NA,NA,NA,NA,0
Tulsa,40143,OK,NA,NA,NA,NA,NA,NA,NA,0
Santa Fe,35049,NM,NA,NA,NA,NA,NA,NA,NA,0
Ector,48135,TX,NA,NA,NA,NA,NA,NA,NA,0
Caldwell,48055,TX,NA,NA,NA,NA,NA,NA,NA,0
Terry,48445,TX,NA,NA,NA,NA,NA,NA,NA,0
Wise,48497,TX,NA,NA,NA,NA,NA,NA,NA,0
Castro,48069,TX,NA,1,NA,NA,NA,NA,NA,1
McLennan,48309,TX,NA,NA,NA,NA,NA,NA,NA,0
Archuleta,08007,CO,NA,NA,NA,NA,NA,NA,NA,0
Moffat,08081,CO,NA,NA,NA,NA,NA,NA,NA,0
Baca,08009,CO,3,14,NA,5,1,1,NA,19
Milam,48331,TX,NA,NA,NA,NA,NA,NA,NA,0
Comal,48091,TX,NA,NA,NA,NA,NA,NA,NA,0
Gregg,48183,TX,NA,NA,NA,NA,NA,NA,NA,0
Hughes,40063,OK,NA,NA,NA,NA,NA,NA,NA,0
Carter,40019,OK,NA,NA,NA,NA,NA,NA,NA,0
Stephens,40137,OK,NA,1,NA,1,1,1,NA,3
Sedgwick,08115,CO,NA,NA,NA,NA,NA,NA,NA,0
Hansford,48195,TX,NA,NA,NA,NA,1,1,NA,2
Nolan,48353,TX,NA,1,NA,1,NA,1,NA,2
Blanco,48031,TX,NA,NA,NA,NA,NA,NA,NA,0
Live Oak,48297,TX,NA,NA,NA,NA,NA,NA,NA,0
Gray,48179,TX,3,3,NA,NA,1,1,NA,8
DeWitt,48123,TX,NA,NA,NA,NA,NA,NA,NA,0
Murray,40099,OK,NA,NA,NA,NA,NA,NA,NA,0
Harmon,40057,OK,NA,3,NA,NA,1,1,NA,5
Coal,40029,OK,NA,NA,NA,NA,NA,NA,NA,0
Lavaca,48285,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Hogg,48247,TX,NA,NA,NA,NA,NA,NA,NA,0
Briscoe,48045,TX,14,6,NA,NA,1,1,NA,22
Reagan,48383,TX,NA,NA,NA,NA,NA,NA,NA,0
La Salle,48283,TX,NA,NA,NA,NA,NA,NA,NA,0
Hartley,48205,TX,NA,NA,NA,NA,NA,1,NA,1
Borden,48033,TX,NA,NA,NA,NA,NA,NA,NA,0
Rio Blanco,08103,CO,NA,NA,NA,NA,NA,NA,NA,0
Logan,08075,CO,NA,NA,NA,NA,NA,NA,NA,0
Adair,40001,OK,NA,NA,NA,NA,NA,NA,NA,0
Delaware,40041,OK,NA,NA,NA,NA,NA,NA,NA,0
Ottawa,40115,OK,NA,NA,NA,NA,NA,NA,NA,0
Adams,08001,CO,NA,NA,NA,NA,NA,NA,NA,0
Gilpin,08047,CO,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,20087,KS,NA,NA,NA,NA,NA,NA,NA,0
Wilson,20205,KS,NA,NA,NA,NA,NA,NA,NA,0
Lyon,20111,KS,NA,NA,NA,NA,NA,NA,NA,0
Russell,20167,KS,NA,1,NA,1,NA,NA,NA,1
Ford,20057,KS,NA,2,NA,NA,1,1,NA,4
Phillips,08095,CO,NA,NA,NA,NA,NA,NA,NA,0
Washington,08121,CO,NA,NA,NA,NA,NA,NA,NA,0
Wabaunsee,20197,KS,NA,NA,NA,NA,NA,NA,NA,0
Geary,20061,KS,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,20105,KS,NA,NA,NA,NA,NA,NA,NA,0
Chase,20017,KS,NA,NA,NA,NA,NA,NA,NA,0
Hodgeman,20083,KS,NA,NA,NA,NA,NA,1,NA,1
Matagorda,48321,TX,NA,NA,NA,NA,NA,NA,NA,0
Montague,48337,TX,NA,NA,1,NA,NA,NA,NA,1
Clay,48077,TX,NA,1,NA,NA,NA,NA,NA,1
Lipscomb,48295,TX,NA,NA,NA,NA,NA,1,NA,1
Cochran,48079,TX,NA,NA,NA,NA,NA,NA,NA,0
Wilbarger,48487,TX,NA,5,NA,1,1,1,NA,7
Deaf Smith,48117,TX,NA,NA,NA,NA,NA,NA,NA,0
Catron,35003,NM,NA,NA,NA,NA,NA,NA,NA,0
Lea,35025,NM,NA,NA,NA,NA,NA,NA,NA,0
Otero,35035,NM,NA,NA,NA,NA,NA,NA,NA,0
Sheridan,20179,KS,NA,NA,NA,NA,NA,NA,NA,0
Ellis,20051,KS,NA,1,NA,NA,1,1,NA,3
Osage,20139,KS,NA,NA,NA,NA,NA,NA,NA,0
Graham,20065,KS,NA,1,NA,NA,NA,NA,NA,1
Mitchell,20123,KS,NA,NA,NA,NA,NA,NA,NA,0
Pawnee,20145,KS,NA,NA,NA,NA,NA,NA,NA,0
Finney,20055,KS,NA,1,NA,NA,NA,NA,NA,1
Stanton,20187,KS,NA,NA,NA,NA,1,1,NA,2
Coffey,20031,KS,NA,NA,NA,NA,NA,NA,NA,0
Dickinson,20041,KS,NA,NA,NA,NA,NA,NA,NA,0
Thomas,20193,KS,NA,NA,NA,NA,NA,NA,NA,0
Grant,20067,KS,NA,NA,NA,NA,NA,NA,NA,0
Elk,20049,KS,NA,NA,NA,NA,NA,NA,NA,0
Rice,20159,KS,NA,1,NA,1,1,1,NA,3
Clark,20025,KS,NA,7,1,4,1,1,NA,10
Osborne,20141,KS,NA,2,NA,1,NA,NA,NA,2
Valencia,35061,NM,NA,NA,NA,NA,NA,NA,NA,0
Torrance,35057,NM,NA,NA,NA,NA,NA,NA,NA,0
San Miguel,35047,NM,1,5,NA,1,NA,1,NA,7
Chaves,35005,NM,NA,NA,NA,NA,NA,NA,NA,0
Los Alamos,35028,NM,NA,NA,NA,NA,NA,NA,NA,0
Otero,08089,CO,NA,3,NA,3,1,1,NA,5
Pueblo,08101,CO,NA,1,NA,1,NA,1,NA,2
Alamosa,08003,CO,NA,NA,NA,NA,NA,NA,NA,0
Bent,08011,CO,NA,3,NA,2,1,1,NA,5
Broomfield,08014,CO,NA,NA,NA,NA,NA,NA,NA,0
Butler,20015,KS,NA,NA,NA,NA,NA,NA,NA,0
Willacy,48489,TX,NA,NA,NA,NA,NA,NA,NA,0
Webb,48479,TX,NA,NA,NA,NA,NA,NA,NA,0
Harris,48201,TX,NA,NA,NA,NA,NA,NA,NA,0
Gaines,48165,TX,NA,NA,NA,NA,NA,NA,NA,0
Parmer,48369,TX,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,20125,KS,NA,NA,NA,NA,NA,NA,NA,0
Decatur,20039,KS,NA,NA,NA,NA,1,1,NA,2
Jewell,20089,KS,NA,NA,NA,NA,NA,NA,NA,0
Fannin,48147,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallam,48111,TX,NA,NA,NA,NA,NA,1,NA,1
Curry,35009,NM,NA,NA,NA,NA,NA,NA,NA,0
Kingman,20095,KS,NA,NA,NA,NA,NA,NA,NA,0
McPherson,20113,KS,NA,NA,NA,NA,NA,NA,NA,0
Pratt,20151,KS,NA,2,NA,NA,1,1,NA,4
Eddy,35015,NM,NA,NA,NA,NA,NA,NA,NA,0
Douglas,20045,KS,NA,NA,NA,NA,NA,NA,NA,0
Lane,20101,KS,NA,1,NA,NA,NA,NA,NA,1
Anderson,20003,KS,NA,NA,NA,NA,NA,NA,NA,0
Greenwood,20073,KS,NA,NA,NA,NA,NA,NA,NA,0
Barber,20007,KS,NA,8,3,6,1,1,NA,13
Miami,20121,KS,NA,NA,NA,NA,NA,NA,NA,0
Oklahoma,40109,OK,NA,76,3,NA,NA,NA,NA,79
Canadian,40017,OK,NA,NA,NA,NA,1,1,NA,2
Caddo,40015,OK,NA,2,NA,2,NA,1,NA,3
Phillips,20147,KS,NA,NA,NA,NA,NA,NA,NA,0
Washington,20201,KS,NA,NA,NA,NA,NA,NA,NA,0
Chautauqua,20019,KS,NA,NA,NA,NA,NA,NA,NA,0
Meade,20119,KS,NA,6,1,2,1,1,NA,9
Harper,20077,KS,NA,NA,NA,NA,NA,NA,NA,0
Wallace,20199,KS,NA,NA,NA,NA,NA,NA,NA,0
Linn,20107,KS,NA,NA,NA,NA,NA,NA,NA,0
Johnson,20091,KS,NA,NA,NA,NA,NA,NA,NA,0
Collin,48085,TX,NA,NA,NA,NA,NA,NA,NA,0
Sedgwick,20173,KS,NA,NA,NA,NA,1,1,NA,2
Alfalfa,40003,OK,NA,NA,6,NA,NA,1,NA,7
Texas,40139,OK,NA,NA,NA,NA,NA,NA,NA,0
Washington,40147,OK,NA,NA,NA,NA,NA,NA,NA,0
Love,40085,OK,NA,NA,NA,NA,NA,NA,NA,0
Roger Mills,40129,OK,NA,13,11,NA,1,1,NA,26
Montrose,08085,CO,NA,NA,NA,NA,NA,NA,NA,0
Sterling,48431,TX,NA,NA,NA,NA,NA,NA,NA,0
Logan,40083,OK,NA,NA,NA,NA,NA,NA,NA,0
McIntosh,40091,OK,NA,NA,NA,NA,NA,NA,NA,0
Okfuskee,40107,OK,NA,NA,NA,NA,NA,NA,NA,0
Dewey,40043,OK,NA,4,NA,3,1,1,NA,6
Hays,48209,TX,NA,NA,NA,NA,NA,NA,NA,0
Denton,48121,TX,NA,NA,NA,NA,NA,NA,NA,0
Lubbock,48303,TX,3,7,NA,3,1,1,NA,12
Runnels,48399,TX,NA,NA,NA,NA,NA,NA,NA,0
Kendall,48259,TX,NA,NA,NA,NA,NA,NA,NA,0
Medina,48325,TX,NA,NA,NA,NA,NA,NA,NA,0
Jim Wells,48249,TX,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,48193,TX,NA,NA,NA,NA,NA,NA,NA,0
Limestone,48293,TX,NA,NA,NA,NA,NA,NA,NA,0
Hall,48191,TX,NA,2,NA,NA,NA,NA,NA,2
Lynn,48305,TX,NA,NA,NA,NA,NA,NA,NA,0
Crosby,48107,TX,7,6,NA,2,1,1,NA,15
Edwards,48137,TX,NA,NA,NA,NA,NA,NA,NA,0
Cheyenne,08017,CO,NA,NA,NA,NA,NA,NA,NA,0
Sumner,20191,KS,NA,NA,NA,NA,NA,NA,NA,0
Bell,48027,TX,NA,NA,NA,NA,NA,NA,NA,0
Bastrop,48021,TX,NA,NA,NA,NA,NA,NA,NA,0
Taylor,48441,TX,NA,NA,NA,NA,NA,1,NA,1
Sherman,20181,KS,NA,NA,NA,NA,NA,NA,NA,0
Kay,40071,OK,NA,NA,NA,NA,NA,1,NA,1
Liberty,48291,TX,NA,NA,NA,NA,NA,NA,NA,0
Cimarron,40025,OK,1,2,NA,NA,1,1,NA,5
Pontotoc,40123,OK,NA,NA,NA,NA,NA,NA,NA,0
Mayes,40097,OK,NA,NA,NA,NA,NA,NA,NA,0
Washita,40149,OK,NA,5,2,1,NA,1,NA,8
Rogers,40131,OK,NA,NA,NA,NA,NA,NA,NA,0
Pushmataha,40127,OK,NA,NA,NA,NA,NA,NA,NA,0
Woodward,40153,OK,NA,3,6,1,1,1,NA,11
Johnston,40069,OK,NA,NA,NA,NA,NA,1,NA,1
Hardeman,48197,TX,NA,3,1,NA,1,1,NA,6
Wheeler,48483,TX,1,6,NA,NA,1,1,NA,9
Bailey,48017,TX,NA,NA,NA,NA,NA,1,NA,1
Tarrant,48439,TX,NA,NA,NA,NA,NA,1,NA,1
Wichita,48485,TX,NA,NA,NA,NA,1,1,NA,2
McCulloch,48307,TX,NA,NA,NA,NA,NA,NA,NA,0
Gonzales,48177,TX,NA,NA,NA,NA,NA,NA,NA,0
Hood,48221,TX,NA,NA,NA,NA,NA,NA,NA,0
Yoakum,48501,TX,NA,NA,NA,NA,NA,NA,NA,0
Howard,48227,TX,NA,NA,NA,NA,NA,NA,NA,0
Coryell,48099,TX,NA,NA,NA,NA,NA,NA,NA,0
Tom Green,48451,TX,NA,2,NA,NA,NA,NA,NA,2
Fayette,48149,TX,NA,NA,NA,NA,NA,NA,NA,0
Throckmorton,48447,TX,NA,NA,NA,NA,NA,NA,NA,0
Archer,48009,TX,NA,NA,NA,NA,NA,NA,NA,0
Atascosa,48013,TX,NA,NA,NA,NA,NA,NA,NA,0
Erath,48143,TX,NA,1,NA,NA,NA,1,NA,2
Potter,48375,TX,4,6,NA,NA,1,1,NA,12
Moore,48341,TX,1,2,NA,NA,NA,1,NA,4
Hutchinson,48233,TX,1,2,NA,NA,1,1,NA,5
Mason,48319,TX,NA,NA,NA,NA,NA,NA,NA,0
Bandera,48019,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamb,48279,TX,NA,NA,NA,NA,NA,NA,NA,0
Goliad,48175,TX,NA,NA,NA,NA,NA,NA,NA,0
Baylor,48023,TX,NA,NA,NA,NA,NA,NA,NA,0
Martin,48317,TX,NA,NA,NA,NA,NA,NA,NA,0
Knox,48275,TX,NA,NA,NA,NA,NA,NA,NA,0
Somervell,48425,TX,NA,NA,NA,NA,NA,NA,NA,0
Frio,48163,TX,NA,NA,NA,NA,NA,NA,NA,0
Madison,48313,TX,NA,NA,NA,NA,NA,NA,NA,0
San Saba,48411,TX,NA,NA,NA,NA,NA,NA,NA,0
Kent,48263,TX,NA,NA,NA,NA,NA,NA,NA,0
Childress,48075,TX,NA,NA,NA,NA,1,1,NA,2
Stonewall,48433,TX,NA,NA,NA,NA,NA,NA,NA,0
Culberson,48109,TX,NA,NA,NA,NA,NA,NA,NA,0
Schleicher,48413,TX,NA,NA,NA,NA,NA,NA,NA,0
Armstrong,48011,TX,NA,NA,NA,NA,1,1,NA,2
Concho,48095,TX,NA,NA,NA,NA,NA,NA,NA,0
Cibola,35006,NM,NA,NA,NA,NA,NA,NA,NA,0
Roosevelt,35041,NM,NA,NA,NA,NA,NA,1,NA,1
Union,35059,NM,NA,5,NA,NA,1,1,NA,7
Noble,40103,OK,NA,NA,NA,NA,NA,1,NA,1
Greer,40055,OK,NA,3,NA,NA,1,1,NA,5
Grady,40051,OK,NA,5,NA,3,1,1,NA,7
Grant,40053,OK,NA,NA,NA,NA,NA,NA,NA,0
