NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Roanoke,51161,VA,NA,NA,NA,NA,NA,NA,NA,0
Southampton,51175,VA,NA,NA,NA,NA,NA,NA,NA,0
Madison,51113,VA,NA,NA,NA,NA,NA,NA,NA,0
Kanawha,54039,WV,NA,NA,NA,NA,NA,NA,NA,0
Wyoming,54109,WV,NA,NA,NA,NA,NA,NA,NA,0
Greenbrier,54025,WV,NA,4,NA,NA,NA,1,NA,5
Lewis,54041,WV,NA,NA,NA,NA,NA,NA,NA,0
Benton,05007,AR,1,4,NA,1,1,1,NA,7
Union,05139,AR,NA,NA,NA,NA,NA,NA,NA,0
Ashley,05003,AR,NA,NA,NA,NA,NA,NA,NA,0
Sevier,05133,AR,NA,NA,NA,NA,NA,NA,NA,0
Sebastian,05131,AR,NA,NA,NA,NA,NA,NA,NA,0
Carroll,05015,AR,NA,NA,NA,NA,NA,NA,NA,0
Clay,05021,AR,NA,NA,NA,NA,NA,NA,NA,0
Desha,05041,AR,NA,NA,NA,NA,NA,NA,NA,0
Independence,05063,AR,NA,NA,NA,NA,NA,NA,NA,0
Clark,05019,AR,NA,NA,NA,NA,NA,NA,NA,0
McCreary,21147,KY,NA,NA,NA,NA,1,1,NA,2
Lewis,21135,KY,NA,NA,NA,NA,NA,NA,NA,0
Talbot,24041,MD,NA,NA,NA,NA,NA,NA,NA,0
St. Mary's,24037,MD,NA,NA,NA,NA,NA,NA,NA,0
Somerset,24039,MD,NA,NA,NA,NA,NA,NA,NA,0
Caroline,24011,MD,NA,NA,NA,NA,NA,NA,NA,0
Prince George's,24033,MD,NA,2,NA,1,1,1,NA,4
Allegany,24001,MD,NA,NA,NA,NA,NA,NA,NA,0
Jackson,40065,OK,NA,NA,NA,NA,NA,NA,NA,0
Tillman,40141,OK,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,40067,OK,NA,NA,NA,NA,NA,NA,NA,0
Choctaw,40023,OK,NA,NA,NA,NA,NA,NA,NA,0
Sequoyah,40135,OK,NA,NA,NA,NA,NA,1,NA,1
McCurtain,40089,OK,NA,NA,NA,NA,NA,1,NA,1
York,42133,PA,NA,NA,NA,NA,NA,NA,NA,0
Bucks,42017,PA,NA,1,NA,NA,NA,NA,NA,1
Erie,42049,PA,NA,NA,NA,NA,NA,NA,NA,0
Wayne,42127,PA,NA,NA,NA,NA,NA,NA,NA,0
Chester,42029,PA,NA,NA,NA,NA,NA,NA,NA,0
Monroe,42089,PA,NA,NA,NA,NA,NA,NA,NA,0
Scott,29201,MO,NA,NA,NA,NA,NA,NA,NA,0
St. Charles,29183,MO,NA,NA,NA,NA,NA,NA,NA,0
Bates,29013,MO,NA,NA,NA,NA,NA,NA,NA,0
Holt,29087,MO,NA,NA,NA,NA,NA,NA,NA,0
Putnam,29171,MO,NA,NA,NA,NA,NA,NA,NA,0
Spencer,18147,IN,NA,NA,NA,NA,NA,NA,NA,0
Posey,18129,IN,NA,NA,NA,NA,NA,1,NA,1
Cass,29037,MO,NA,NA,NA,NA,NA,1,NA,1
Boone,29019,MO,NA,NA,NA,NA,NA,NA,NA,0
Pettis,29159,MO,NA,NA,NA,NA,NA,NA,NA,0
Union,18161,IN,NA,NA,NA,NA,NA,NA,NA,0
Delaware,18035,IN,NA,NA,NA,NA,NA,NA,NA,0
Breckinridge,21027,KY,NA,NA,NA,NA,NA,NA,NA,0
McClain,40087,OK,NA,NA,NA,NA,NA,NA,NA,0
Pottawatomie,40125,OK,NA,NA,NA,NA,NA,NA,NA,0
Martin,21159,KY,NA,NA,NA,NA,NA,NA,NA,0
Henderson,48213,TX,NA,NA,NA,NA,NA,NA,NA,0
Rush,18139,IN,NA,NA,NA,NA,NA,NA,NA,0
Henry,18065,IN,NA,NA,NA,NA,NA,NA,NA,0
Daviess,18027,IN,NA,NA,NA,NA,NA,NA,NA,0
Jackson,18071,IN,NA,NA,NA,NA,NA,NA,NA,0
Washington,18175,IN,NA,NA,NA,NA,NA,NA,NA,0
Nelson,21179,KY,NA,NA,NA,NA,NA,NA,NA,0
Ohio,21183,KY,NA,NA,NA,NA,NA,NA,NA,0
Hopkins,21107,KY,NA,NA,NA,NA,NA,NA,NA,0
Scott,21209,KY,NA,NA,NA,NA,NA,NA,NA,0
Garrard,21079,KY,NA,NA,NA,NA,NA,NA,NA,0
Breathitt,21025,KY,NA,NA,NA,NA,NA,NA,NA,0
Mercer,21167,KY,NA,NA,NA,NA,NA,NA,NA,0
Bell,21013,KY,NA,NA,NA,NA,NA,1,NA,1
Owen,21187,KY,NA,NA,NA,NA,NA,NA,NA,0
Tipton,47167,TN,NA,NA,NA,NA,NA,NA,NA,0
Giles,47055,TN,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,47065,TN,NA,NA,NA,NA,NA,NA,NA,0
Sevier,47155,TN,NA,NA,NA,NA,NA,NA,NA,0
Greene,47059,TN,NA,NA,NA,NA,NA,NA,NA,0
Robertson,47147,TN,NA,NA,NA,NA,NA,NA,NA,0
Blount,47009,TN,NA,NA,NA,NA,NA,NA,NA,0
Nueces,48355,TX,NA,NA,NA,NA,NA,NA,NA,0
Starr,48427,TX,NA,NA,NA,NA,NA,NA,NA,0
San Patricio,48409,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazoria,48039,TX,NA,NA,NA,NA,NA,NA,NA,0
Terrell,48443,TX,NA,NA,NA,NA,NA,NA,NA,0
Hemphill,48211,TX,NA,NA,NA,NA,NA,NA,NA,0
Cass,48067,TX,NA,NA,NA,NA,NA,NA,NA,0
Tazewell,51185,VA,NA,NA,NA,NA,NA,NA,NA,0
Washington,51191,VA,NA,NA,NA,NA,NA,NA,NA,0
Dickenson,51051,VA,NA,NA,NA,NA,NA,NA,NA,0
Northampton,51131,VA,NA,NA,NA,NA,NA,NA,NA,0
Stafford,51179,VA,NA,NA,NA,NA,1,1,NA,2
Lancaster,51103,VA,NA,NA,NA,NA,NA,NA,NA,0
Richmond,51159,VA,NA,NA,NA,NA,NA,NA,NA,0
Augusta,51015,VA,NA,NA,NA,NA,NA,NA,NA,0
Surry,51181,VA,NA,NA,NA,NA,NA,NA,NA,0
Fairfax,51059,VA,1,5,NA,3,NA,1,NA,7
Frederick,51069,VA,NA,1,NA,NA,NA,NA,NA,1
Monroe,54063,WV,NA,NA,NA,NA,NA,1,NA,1
Wetzel,54103,WV,NA,NA,NA,NA,NA,NA,NA,0
Tyler,54095,WV,NA,NA,NA,NA,NA,NA,NA,0
Wood,54107,WV,NA,1,NA,NA,NA,1,NA,2
Mineral,54057,WV,NA,NA,NA,NA,NA,1,NA,1
Hardy,54031,WV,NA,1,NA,NA,NA,1,NA,2
Hampshire,54027,WV,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,05097,AR,NA,1,NA,NA,1,1,NA,3
Cleveland,05025,AR,NA,NA,NA,NA,NA,NA,NA,0
Bedford,47003,TN,NA,NA,NA,NA,NA,NA,NA,0
Gibson,47053,TN,NA,NA,NA,NA,NA,NA,NA,0
Crockett,47033,TN,NA,NA,NA,NA,NA,NA,NA,0
Union,47173,TN,NA,NA,NA,NA,NA,NA,NA,0
Coffee,47031,TN,NA,NA,NA,NA,NA,NA,NA,0
Maury,47119,TN,NA,NA,NA,NA,1,1,NA,2
Meigs,47121,TN,NA,NA,NA,NA,NA,NA,NA,0
McMinn,47107,TN,NA,NA,NA,NA,NA,NA,NA,0
Loudon,47105,TN,NA,NA,NA,NA,NA,NA,NA,0
Putnam,47141,TN,NA,NA,NA,NA,NA,NA,NA,0
Hickman,47081,TN,NA,NA,NA,NA,1,1,NA,2
Henry,47079,TN,NA,NA,NA,NA,NA,NA,NA,0
Grainger,47057,TN,NA,NA,NA,NA,NA,NA,NA,0
Smith,47159,TN,NA,NA,NA,NA,NA,NA,NA,0
Red River,48387,TX,NA,NA,NA,NA,NA,NA,NA,0
Hockley,48219,TX,NA,NA,NA,NA,NA,NA,NA,0
Dimmit,48127,TX,NA,NA,NA,NA,NA,NA,NA,0
Walker,48471,TX,NA,NA,NA,NA,NA,NA,NA,0
Colorado,48089,TX,NA,NA,NA,NA,NA,NA,NA,0
Duval,48131,TX,NA,NA,NA,NA,NA,NA,NA,0
Ward,48475,TX,NA,NA,NA,NA,NA,NA,NA,0
Houston,48225,TX,NA,NA,NA,NA,NA,NA,NA,0
Nacogdoches,48347,TX,NA,NA,NA,NA,NA,NA,NA,0
Floyd,48153,TX,NA,NA,NA,NA,NA,NA,NA,0
Victoria,48469,TX,NA,NA,NA,NA,NA,NA,NA,0
Hopkins,48223,TX,NA,NA,NA,NA,NA,NA,NA,0
Bee,48025,TX,NA,NA,NA,NA,NA,NA,NA,0
Delta,48119,TX,NA,NA,NA,NA,NA,NA,NA,0
Trinity,48455,TX,NA,NA,NA,NA,NA,NA,NA,0
Austin,48015,TX,NA,3,NA,NA,NA,NA,NA,3
Fisher,48151,TX,NA,NA,NA,NA,NA,NA,NA,0
San Jacinto,48407,TX,NA,NA,NA,NA,NA,NA,NA,0
San Augustine,48405,TX,NA,NA,NA,NA,NA,NA,NA,0
Washington,48477,TX,NA,NA,NA,NA,NA,NA,NA,0
Sutton,48435,TX,NA,NA,NA,NA,NA,NA,NA,0
Muskogee,40101,OK,NA,NA,NA,NA,NA,NA,NA,0
Craig,40035,OK,NA,NA,NA,NA,NA,NA,NA,0
Kiowa,40075,OK,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,42091,PA,NA,NA,NA,NA,NA,NA,NA,0
Dauphin,42043,PA,NA,NA,NA,NA,NA,NA,NA,0
Centre,42027,PA,NA,NA,NA,NA,NA,NA,NA,0
Clearfield,42033,PA,NA,NA,NA,NA,NA,NA,NA,0
Indiana,42063,PA,NA,NA,NA,NA,NA,NA,NA,0
Clarion,42031,PA,NA,NA,NA,NA,NA,NA,NA,0
Clinton,42035,PA,NA,NA,NA,NA,NA,NA,NA,0
Huntingdon,42061,PA,NA,NA,NA,NA,NA,NA,NA,0
Sullivan,42113,PA,NA,NA,NA,NA,NA,NA,NA,0
Rhea,47143,TN,NA,NA,NA,NA,NA,NA,NA,0
Knox,47093,TN,NA,NA,NA,NA,NA,NA,NA,0
Knott,21119,KY,NA,NA,NA,NA,NA,NA,NA,0
Allen,21003,KY,NA,NA,NA,NA,NA,NA,NA,0
Livingston,21139,KY,NA,NA,NA,NA,NA,NA,NA,0
Crittenden,21055,KY,NA,NA,NA,NA,NA,NA,NA,0
Woodford,21239,KY,NA,NA,NA,NA,NA,NA,NA,0
Perry,21193,KY,NA,NA,NA,NA,NA,NA,NA,0
Nicholas,21181,KY,NA,NA,NA,NA,NA,NA,NA,0
Owsley,21189,KY,NA,NA,NA,NA,NA,1,NA,1
Harrison,21097,KY,NA,NA,NA,NA,NA,NA,NA,0
Elliott,21063,KY,NA,NA,NA,NA,NA,NA,NA,0
Howard,24027,MD,NA,NA,NA,NA,NA,1,NA,1
Callaway,29027,MO,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,29113,MO,NA,1,NA,1,NA,1,NA,2
Madison,29123,MO,NA,1,NA,NA,1,1,NA,3
Stoddard,29207,MO,NA,NA,NA,NA,NA,NA,NA,0
Le Flore,40079,OK,NA,5,4,NA,NA,1,NA,10
Washington,42125,PA,NA,NA,NA,NA,NA,NA,NA,0
Weakley,47183,TN,NA,NA,NA,NA,NA,NA,NA,0
Chambers,48071,TX,NA,NA,NA,NA,NA,NA,NA,0
Presidio,48377,TX,NA,NA,NA,NA,NA,NA,NA,0
Collingsworth,48087,TX,NA,NA,NA,NA,NA,NA,NA,0
Patrick,51141,VA,NA,NA,NA,NA,NA,NA,NA,0
Buchanan,51027,VA,NA,NA,NA,NA,NA,NA,NA,0
Isle of Wight,51093,VA,NA,NA,NA,NA,NA,NA,NA,0
James City,51095,VA,NA,NA,NA,NA,NA,NA,NA,0
Morgan,54065,WV,NA,NA,NA,NA,NA,NA,NA,0
Grant,54023,WV,NA,NA,NA,NA,NA,1,NA,1
Dallas,05039,AR,NA,NA,NA,NA,NA,NA,NA,0
Prairie,05117,AR,NA,NA,NA,NA,NA,NA,NA,0
Jackson,05067,AR,NA,NA,NA,NA,NA,NA,NA,0
Lawrence,05075,AR,NA,NA,NA,NA,NA,1,NA,1
King,48269,TX,NA,NA,NA,NA,NA,NA,NA,0
Motley,48345,TX,NA,NA,NA,NA,NA,NA,NA,0
Lunenburg,51111,VA,NA,NA,NA,NA,NA,NA,NA,0
Spotsylvania,51177,VA,NA,NA,NA,NA,NA,NA,NA,0
Henrico,51087,VA,NA,NA,NA,NA,NA,NA,NA,0
King William,51101,VA,NA,NA,NA,NA,NA,NA,NA,0
Pulaski,51155,VA,NA,NA,NA,NA,NA,NA,NA,0
Warren,51187,VA,NA,NA,NA,NA,NA,NA,NA,0
Orange,51137,VA,NA,NA,NA,NA,NA,NA,NA,0
Franklin,51067,VA,NA,NA,NA,NA,NA,NA,NA,0
Page,51139,VA,NA,NA,NA,NA,NA,NA,NA,0
New Kent,51127,VA,NA,NA,NA,NA,NA,NA,NA,0
Nelson,51125,VA,NA,NA,NA,NA,NA,NA,NA,0
Powhatan,51145,VA,NA,NA,NA,NA,NA,NA,NA,0
Goochland,51075,VA,NA,NA,NA,NA,NA,NA,NA,0
Charlotte,51037,VA,NA,NA,NA,NA,NA,NA,NA,0
Floyd,51063,VA,NA,NA,NA,NA,NA,NA,NA,0
King and Queen,51097,VA,NA,NA,NA,NA,NA,NA,NA,0
Gilmer,54021,WV,NA,NA,NA,NA,NA,NA,NA,0
Harrison,54033,WV,NA,NA,NA,NA,NA,NA,NA,0
Doddridge,54017,WV,NA,NA,NA,NA,NA,NA,NA,0
Ritchie,54085,WV,NA,NA,NA,NA,NA,NA,NA,0
Boone,54005,WV,NA,NA,NA,NA,NA,NA,NA,0
Tucker,54093,WV,NA,NA,NA,NA,NA,NA,NA,0
Roane,54087,WV,NA,NA,NA,NA,NA,NA,NA,0
Barbour,54001,WV,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,54013,WV,NA,NA,NA,NA,NA,NA,NA,0
Greenup,21089,KY,NA,NA,NA,NA,NA,NA,NA,0
Miller,05091,AR,NA,NA,NA,NA,NA,NA,NA,0
Little River,05081,AR,NA,NA,NA,NA,NA,NA,NA,0
Perry,18123,IN,NA,NA,NA,NA,NA,NA,NA,0
Osage,40113,OK,NA,NA,NA,NA,NA,NA,NA,0
Harlan,21095,KY,NA,NA,NA,NA,NA,NA,NA,0
Cameron,48061,TX,NA,NA,NA,NA,NA,NA,NA,0
Lawrence,21127,KY,NA,NA,NA,NA,NA,NA,NA,0
Calvert,24009,MD,NA,NA,NA,NA,NA,NA,NA,0
Washington,24043,MD,NA,NA,NA,NA,NA,NA,NA,0
New Madrid,29143,MO,NA,NA,NA,NA,NA,NA,NA,0
Jackson,29095,MO,NA,NA,NA,NA,NA,NA,NA,0
Perry,29157,MO,NA,NA,NA,NA,1,1,NA,2
Okmulgee,40111,OK,NA,NA,NA,NA,NA,1,NA,1
Allegheny,42003,PA,NA,NA,NA,NA,NA,NA,NA,0
Cumberland,42041,PA,NA,NA,NA,NA,NA,NA,NA,0
Juniata,42067,PA,NA,NA,NA,NA,NA,NA,NA,0
Boone,05009,AR,NA,NA,NA,NA,NA,1,NA,1
Harford,24025,MD,NA,NA,NA,NA,NA,NA,NA,0
Worcester,24047,MD,NA,NA,NA,NA,NA,NA,NA,0
Anne Arundel,24003,MD,NA,NA,NA,NA,NA,NA,NA,0
Garrett,24023,MD,NA,NA,NA,NA,NA,NA,NA,0
Somerset,42111,PA,NA,NA,NA,NA,NA,NA,NA,0
Delaware,42045,PA,NA,NA,NA,NA,NA,NA,NA,0
Pike,42103,PA,NA,NA,NA,NA,NA,NA,NA,0
Butler,29023,MO,NA,NA,NA,NA,NA,NA,NA,0
Hamblen,47063,TN,NA,NA,NA,NA,NA,NA,NA,0
Williamson,47187,TN,NA,NA,NA,NA,NA,NA,NA,0
Marshall,47117,TN,NA,NA,NA,NA,NA,NA,NA,0
Waller,48473,TX,NA,NA,NA,NA,NA,NA,NA,0
Freestone,48161,TX,NA,NA,NA,NA,NA,NA,NA,0
Travis,48453,TX,NA,6,NA,1,1,1,NA,8
Winkler,48495,TX,NA,NA,NA,NA,NA,NA,NA,0
Williamson,48491,TX,NA,NA,NA,NA,NA,NA,NA,0
Smith,48423,TX,NA,NA,NA,NA,NA,NA,NA,0
Upton,48461,TX,NA,NA,NA,NA,NA,NA,NA,0
Polk,48373,TX,NA,1,NA,NA,NA,NA,NA,1
Jasper,48241,TX,NA,NA,NA,NA,NA,NA,NA,0
Titus,48449,TX,NA,NA,NA,NA,NA,NA,NA,0
Reeves,48389,TX,NA,NA,NA,NA,NA,NA,NA,0
Swisher,48437,TX,NA,NA,NA,NA,NA,NA,NA,0
Glasscock,48173,TX,NA,NA,NA,NA,NA,NA,NA,0
Albemarle,51003,VA,NA,NA,NA,NA,NA,NA,NA,0
Winchester,51840,VA,NA,NA,NA,NA,NA,NA,NA,0
Rockbridge,51163,VA,NA,1,NA,NA,NA,1,NA,2
Raleigh,54081,WV,2,NA,NA,NA,NA,1,NA,3
Randolph,54083,WV,NA,NA,NA,NA,NA,NA,NA,0
Braxton,54007,WV,NA,NA,NA,NA,NA,NA,NA,0
Pike,18125,IN,NA,NA,NA,NA,NA,NA,NA,0
Fayette,21067,KY,NA,NA,NA,NA,NA,NA,NA,0
Clark,21049,KY,NA,NA,NA,NA,NA,NA,NA,0
Clay,21051,KY,NA,NA,NA,NA,NA,NA,NA,0
Carter,21043,KY,NA,NA,NA,NA,NA,NA,NA,0
Washington,21229,KY,NA,NA,NA,NA,NA,NA,NA,0
Caldwell,21033,KY,NA,NA,NA,NA,NA,NA,NA,0
Saline,29195,MO,NA,NA,NA,NA,NA,NA,NA,0
Pulaski,29169,MO,NA,17,8,NA,1,1,NA,27
Benton,29015,MO,NA,4,NA,1,1,1,NA,6
Chariton,29041,MO,NA,NA,NA,NA,NA,NA,NA,0
Chesterfield,51041,VA,NA,NA,NA,NA,NA,NA,NA,0
Alleghany,51005,VA,NA,NA,NA,NA,NA,1,NA,1
Bath,51017,VA,NA,NA,NA,NA,NA,NA,NA,0
Harrison,18061,IN,1,NA,NA,NA,1,1,NA,3
Carroll,24013,MD,NA,NA,NA,NA,NA,NA,NA,0
Hardin,21093,KY,NA,NA,NA,NA,NA,NA,NA,0
Knox,18083,IN,NA,NA,NA,NA,NA,NA,NA,0
Henderson,21101,KY,NA,NA,NA,NA,NA,NA,NA,0
Pike,21195,KY,NA,NA,NA,NA,NA,NA,NA,0
Orange,48361,TX,NA,NA,NA,NA,NA,NA,NA,0
Bullitt,21029,KY,NA,NA,NA,NA,NA,NA,NA,0
Marion,21155,KY,NA,NA,NA,NA,NA,NA,NA,0
Knox,21121,KY,NA,NA,NA,NA,NA,NA,NA,0
Anderson,21005,KY,NA,NA,NA,NA,NA,NA,NA,0
Hart,21099,KY,NA,NA,NA,NA,NA,NA,NA,0
Sullivan,47163,TN,NA,NA,NA,NA,NA,1,NA,1
Johnson,47091,TN,NA,NA,NA,NA,NA,NA,NA,0
Galveston,48167,TX,NA,NA,NA,NA,NA,NA,NA,0
Aransas,48007,TX,NA,NA,NA,NA,NA,NA,NA,0
Val Verde,48465,TX,NA,4,NA,1,1,1,1,7
Sabine,48403,TX,NA,NA,NA,NA,NA,NA,NA,0
Marion,48315,TX,NA,NA,NA,NA,NA,NA,NA,0
Prince William,51153,VA,NA,NA,NA,NA,1,1,NA,2
Shenandoah,51171,VA,NA,2,NA,NA,NA,NA,NA,2
Cabell,54011,WV,NA,NA,NA,NA,NA,NA,NA,0
Pleasants,54073,WV,NA,NA,NA,NA,NA,NA,NA,0
Ouachita,05103,AR,NA,1,NA,NA,NA,NA,NA,1
Howard,05061,AR,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,05013,AR,NA,NA,NA,NA,NA,NA,NA,0
Monroe,05095,AR,NA,NA,NA,NA,NA,NA,NA,0
Cheatham,47021,TN,NA,NA,NA,NA,NA,NA,NA,0
Kaufman,48257,TX,NA,NA,NA,NA,NA,NA,NA,0
Lamar,48277,TX,NA,NA,NA,NA,NA,NA,NA,0
Angelina,48005,TX,NA,NA,NA,NA,NA,NA,NA,0
Zavala,48507,TX,NA,NA,NA,NA,NA,NA,NA,0
Rusk,48401,TX,NA,NA,NA,NA,NA,NA,NA,0
Andrews,48003,TX,NA,NA,NA,NA,NA,NA,NA,0
Robertson,48395,TX,NA,NA,NA,NA,NA,NA,NA,0
Pecos,48371,TX,NA,NA,NA,NA,NA,NA,NA,0
Burleson,48051,TX,NA,NA,NA,NA,NA,NA,NA,0
Jackson,48239,TX,NA,NA,NA,NA,NA,NA,NA,0
Pawnee,40117,OK,NA,NA,NA,NA,NA,NA,NA,0
Cleveland,40027,OK,NA,NA,NA,NA,1,1,NA,2
Latimer,40077,OK,NA,NA,1,NA,NA,NA,NA,1
Perry,42099,PA,NA,NA,NA,NA,NA,NA,NA,0
Rutherford,47149,TN,NA,NA,NA,NA,NA,NA,NA,0
Newton,48351,TX,NA,NA,NA,NA,NA,NA,NA,0
Accomack,51001,VA,NA,NA,NA,NA,NA,NA,NA,0
Roane,47145,TN,NA,NA,NA,NA,NA,NA,NA,0
Lauderdale,47097,TN,NA,NA,NA,NA,NA,NA,NA,0
Crane,48103,TX,NA,NA,NA,NA,NA,NA,NA,0
