NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Putnam,13237,GA,NA,NA,NA,NA,NA,NA,NA,0
Oconee,13219,GA,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,13205,GA,NA,NA,NA,NA,NA,NA,NA,0
Miller,13201,GA,NA,NA,NA,NA,NA,NA,NA,0
Edwards,17047,IL,NA,NA,NA,NA,NA,NA,NA,0
Clinton,17027,IL,NA,NA,NA,NA,NA,NA,NA,0
Acadia,22001,LA,NA,NA,NA,NA,NA,NA,NA,0
Orleans,22071,LA,NA,NA,NA,NA,NA,NA,NA,0
St. Tammany,22103,LA,NA,NA,NA,NA,NA,NA,NA,0
Morehouse,22067,LA,NA,NA,NA,NA,NA,NA,NA,0
Red River,22081,LA,NA,NA,NA,NA,NA,NA,NA,0
Evangeline,22039,LA,NA,NA,NA,NA,NA,NA,NA,0
Grant,22043,LA,NA,NA,NA,NA,NA,NA,NA,0
Richland,22083,LA,NA,NA,NA,NA,NA,NA,NA,0
Yazoo,28163,MS,NA,NA,NA,NA,NA,NA,NA,0
Madison,28089,MS,NA,NA,NA,NA,NA,NA,NA,0
Newton,28101,MS,NA,NA,NA,NA,NA,NA,NA,0
Carroll,29033,MO,NA,NA,NA,NA,NA,NA,NA,0
Cedar,29039,MO,NA,NA,NA,NA,NA,NA,NA,0
Schuyler,29197,MO,NA,NA,NA,NA,NA,NA,NA,0
Wilkes,37193,NC,NA,NA,NA,NA,NA,NA,NA,0
Rowan,37159,NC,NA,NA,NA,NA,NA,NA,NA,0
Henderson,37089,NC,NA,NA,NA,NA,NA,NA,NA,0
Sampson,37163,NC,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,37121,NC,NA,NA,NA,NA,NA,NA,NA,0
Kershaw,45055,SC,NA,NA,NA,NA,NA,NA,NA,0
Clarendon,45027,SC,NA,1,NA,NA,NA,NA,NA,1
Calhoun,45017,SC,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,48339,TX,NA,NA,NA,NA,NA,NA,NA,0
Bexar,48029,TX,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,48245,TX,NA,NA,NA,NA,NA,NA,NA,0
Tyler,48457,TX,NA,NA,NA,NA,NA,NA,NA,0
Fort Bend,48157,TX,NA,NA,NA,NA,NA,NA,NA,0
Ellis,48139,TX,NA,NA,NA,NA,NA,NA,NA,0
Wood,48499,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazos,48041,TX,NA,1,NA,1,NA,NA,NA,1
Upshur,48459,TX,NA,NA,NA,NA,NA,NA,NA,0
Morris,48343,TX,NA,NA,NA,NA,NA,NA,NA,0
Roberts,48393,TX,NA,NA,NA,NA,NA,NA,NA,0
Leon,48289,TX,NA,NA,NA,NA,NA,NA,NA,0
Navarro,48349,TX,NA,NA,NA,NA,NA,NA,NA,0
Grimes,48185,TX,NA,1,NA,NA,NA,NA,NA,1
Van Zandt,48467,TX,NA,NA,NA,NA,NA,NA,NA,0
Dickens,48125,TX,NA,NA,NA,NA,NA,NA,NA,0
Crockett,48105,TX,NA,NA,NA,NA,NA,NA,NA,0
Scurry,48415,TX,NA,NA,NA,NA,NA,NA,NA,0
Rains,48379,TX,NA,NA,NA,NA,NA,NA,NA,0
Kenedy,48261,TX,NA,NA,NA,NA,NA,NA,NA,0
Louisa,51109,VA,NA,NA,NA,NA,NA,NA,NA,0
Botetourt,51023,VA,NA,NA,NA,NA,NA,NA,NA,0
Fauquier,51061,VA,NA,2,NA,1,NA,NA,NA,2
Amherst,51009,VA,NA,NA,NA,NA,NA,NA,NA,0
Roanoke,51161,VA,NA,NA,NA,NA,NA,NA,NA,0
Southampton,51175,VA,NA,NA,NA,NA,NA,NA,NA,0
Madison,51113,VA,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,01073,AL,NA,NA,NA,NA,NA,NA,NA,0
Tuolumne,06109,CA,NA,NA,NA,NA,NA,NA,NA,0
Pinellas,12103,FL,1,2,NA,NA,NA,NA,NA,3
Hillsborough,12057,FL,3,4,NA,1,NA,NA,NA,7
Levy,12075,FL,2,9,NA,NA,NA,NA,NA,11
Miami-Dade,12086,FL,17,5,NA,1,NA,NA,NA,22
Lee,12071,FL,8,1,NA,NA,NA,NA,NA,9
Santa Rosa,12113,FL,NA,NA,NA,NA,NA,NA,NA,0
Cullman,01043,AL,NA,NA,NA,NA,NA,NA,NA,0
Franklin,12037,FL,4,3,NA,NA,NA,NA,NA,7
Leon,12073,FL,NA,NA,NA,NA,NA,NA,NA,0
Chatham,13051,GA,NA,8,NA,NA,NA,NA,NA,8
Lowndes,13185,GA,NA,1,NA,NA,NA,NA,NA,1
Brooks,13027,GA,NA,NA,NA,NA,NA,NA,NA,0
Charlton,13049,GA,NA,1,NA,NA,NA,NA,NA,1
Will,17197,IL,NA,NA,NA,NA,NA,NA,NA,0
Richmond,13245,GA,NA,NA,NA,NA,NA,NA,NA,0
Rabun,13241,GA,NA,NA,NA,NA,NA,NA,NA,0
Houston,13153,GA,NA,3,NA,NA,NA,NA,NA,3
Colbert,01033,AL,NA,NA,NA,NA,NA,NA,NA,0
Benton,05007,AR,NA,NA,NA,NA,NA,NA,NA,0
Union,05139,AR,NA,NA,NA,NA,NA,NA,NA,0
Ashley,05003,AR,NA,NA,NA,NA,NA,NA,NA,0
Sevier,05133,AR,NA,NA,NA,NA,NA,NA,NA,0
Sebastian,05131,AR,NA,NA,NA,NA,NA,NA,NA,0
Carroll,05015,AR,NA,NA,NA,NA,NA,NA,NA,0
Clay,05021,AR,NA,NA,NA,NA,NA,NA,NA,0
Desha,05041,AR,NA,NA,NA,NA,NA,NA,NA,0
Independence,05063,AR,NA,NA,NA,NA,NA,NA,NA,0
Orange,06059,CA,NA,NA,NA,NA,NA,NA,NA,0
Clark,05019,AR,NA,NA,NA,NA,NA,NA,NA,0
Los Angeles,06037,CA,NA,NA,NA,NA,NA,NA,NA,0
Santa Cruz,06087,CA,NA,NA,NA,NA,NA,NA,NA,0
Sonoma,06097,CA,NA,NA,NA,NA,NA,NA,NA,0
Marin,06041,CA,NA,NA,NA,NA,NA,NA,NA,0
Alameda,06001,CA,NA,NA,NA,NA,NA,NA,NA,0
Alpine,06003,CA,NA,NA,NA,NA,NA,NA,NA,0
Placer,06061,CA,NA,NA,NA,NA,NA,NA,NA,0
Nevada,06057,CA,NA,NA,NA,NA,NA,NA,NA,0
Stanly,37167,NC,NA,NA,NA,NA,NA,NA,NA,0
Anson,37007,NC,NA,NA,NA,NA,NA,NA,NA,0
Robeson,37155,NC,NA,NA,NA,NA,NA,NA,NA,0
Monroe,01099,AL,NA,NA,NA,NA,NA,NA,NA,0
Lafourche,22057,LA,NA,NA,NA,NA,NA,NA,NA,0
Washington,22117,LA,NA,NA,NA,NA,NA,NA,NA,0
Concordia,22029,LA,NA,NA,NA,NA,NA,NA,NA,0
East Carroll,22035,LA,NA,NA,NA,NA,NA,NA,NA,0
Beauregard,22011,LA,NA,NA,NA,NA,NA,NA,NA,0
Talbot,24041,MD,NA,NA,NA,NA,NA,NA,NA,0
St. Mary's,24037,MD,NA,1,NA,NA,NA,NA,NA,1
Somerset,24039,MD,NA,NA,NA,NA,NA,NA,NA,0
Wilcox,01131,AL,NA,1,NA,NA,NA,NA,NA,1
Caroline,24011,MD,NA,NA,NA,NA,NA,NA,NA,0
Prince George's,24033,MD,NA,4,NA,2,NA,NA,NA,4
Allegany,24001,MD,NA,NA,NA,NA,NA,NA,NA,0
Hale,01065,AL,NA,NA,NA,NA,NA,NA,NA,0
New Hanover,37129,NC,NA,1,NA,NA,NA,NA,NA,1
Pender,37141,NC,NA,NA,NA,NA,NA,NA,NA,0
Onslow,37133,NC,NA,NA,NA,NA,NA,NA,NA,0
Clay,37043,NC,NA,NA,NA,NA,NA,NA,NA,0
Macon,37113,NC,NA,NA,NA,NA,NA,NA,NA,0
Transylvania,37175,NC,NA,NA,NA,NA,NA,NA,NA,0
Craven,37049,NC,NA,NA,NA,NA,NA,NA,NA,0
Pamlico,37137,NC,NA,NA,NA,NA,NA,NA,NA,0
Tyrrell,37177,NC,NA,1,NA,NA,NA,NA,NA,1
Currituck,37053,NC,NA,1,NA,NA,NA,NA,NA,1
Northampton,37131,NC,NA,NA,NA,NA,NA,NA,NA,0
Graham,37075,NC,NA,NA,NA,NA,NA,NA,NA,0
Greenville,45045,SC,NA,NA,NA,NA,NA,NA,NA,0
Chesterfield,45025,SC,NA,3,NA,NA,NA,NA,NA,3
Pike,28113,MS,NA,NA,NA,NA,NA,NA,NA,0
Washington,28151,MS,NA,NA,NA,NA,NA,NA,NA,0
Issaquena,28055,MS,NA,NA,NA,NA,NA,NA,NA,0
DeSoto,28033,MS,NA,NA,NA,NA,NA,NA,NA,0
Claiborne,28021,MS,NA,NA,NA,NA,NA,NA,NA,0
Scott,29201,MO,NA,NA,NA,NA,NA,NA,NA,0
St. Charles,29183,MO,NA,NA,NA,NA,NA,NA,NA,0
Bates,29013,MO,NA,NA,NA,NA,NA,NA,NA,0
Holt,29087,MO,NA,NA,NA,NA,NA,NA,NA,0
Putnam,29171,MO,NA,NA,NA,NA,NA,NA,NA,0
Pulaski,17153,IL,NA,NA,NA,NA,NA,NA,NA,0
Edgar,17045,IL,NA,NA,NA,NA,NA,NA,NA,0
Cass,29037,MO,NA,NA,NA,NA,NA,NA,NA,0
Boone,29019,MO,NA,NA,NA,NA,NA,NA,NA,0
Pettis,29159,MO,NA,NA,NA,NA,NA,NA,NA,0
Yolo,06113,CA,NA,NA,NA,NA,NA,NA,NA,0
Marengo,01091,AL,NA,1,NA,NA,NA,NA,NA,1
Montgomery,01101,AL,NA,NA,NA,NA,NA,NA,NA,0
Marshall,01095,AL,NA,NA,NA,NA,NA,NA,NA,0
Henderson,48213,TX,NA,NA,NA,NA,NA,NA,NA,0
Nueces,48355,TX,NA,NA,NA,NA,NA,NA,NA,0
Starr,48427,TX,NA,NA,NA,NA,NA,NA,NA,0
San Patricio,48409,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazoria,48039,TX,NA,NA,NA,NA,NA,NA,NA,0
Terrell,48443,TX,NA,NA,NA,NA,NA,NA,NA,0
Hemphill,48211,TX,NA,NA,NA,NA,NA,NA,NA,0
Cass,48067,TX,NA,NA,NA,NA,NA,NA,NA,0
Tazewell,51185,VA,NA,NA,NA,NA,NA,NA,NA,0
Washington,51191,VA,NA,NA,NA,NA,NA,NA,NA,0
Dickenson,51051,VA,NA,NA,NA,NA,NA,NA,NA,0
Northampton,51131,VA,NA,NA,NA,NA,NA,NA,NA,0
Stafford,51179,VA,NA,1,NA,NA,NA,NA,NA,1
Lancaster,51103,VA,NA,NA,NA,NA,NA,NA,NA,0
Richmond,51159,VA,NA,NA,NA,NA,NA,NA,NA,0
Augusta,51015,VA,NA,NA,NA,NA,NA,NA,NA,0
Surry,51181,VA,NA,3,NA,NA,NA,NA,NA,3
Fairfax,51059,VA,1,NA,NA,NA,NA,NA,NA,1
Frederick,51069,VA,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,05097,AR,NA,NA,NA,NA,NA,NA,NA,0
Cleveland,05025,AR,NA,NA,NA,NA,NA,NA,NA,0
Fresno,06019,CA,NA,NA,NA,NA,NA,NA,NA,0
Trinity,06105,CA,NA,NA,NA,NA,NA,NA,NA,0
Shasta,06089,CA,NA,NA,NA,NA,NA,NA,NA,0
Yuba,06115,CA,NA,NA,NA,NA,NA,NA,NA,0
Colusa,06011,CA,NA,NA,NA,NA,NA,NA,NA,0
Lake,12069,FL,1,1,NA,NA,NA,NA,NA,2
Marion,12083,FL,4,3,NA,NA,NA,NA,NA,7
Columbia,12023,FL,NA,NA,NA,NA,NA,NA,NA,0
Sumter,12119,FL,1,4,NA,NA,NA,NA,NA,5
Osceola,12097,FL,NA,NA,NA,NA,NA,NA,NA,0
Suwannee,12121,FL,1,1,NA,NA,NA,NA,NA,2
Union,12125,FL,NA,NA,NA,NA,NA,NA,NA,0
Fulton,13121,GA,NA,NA,NA,NA,NA,NA,NA,0
Barrow,13013,GA,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,13163,GA,NA,NA,NA,NA,NA,NA,NA,0
Baldwin,13009,GA,NA,NA,NA,NA,NA,NA,NA,0
Toombs,13279,GA,NA,NA,NA,NA,NA,NA,NA,0
Appling,13001,GA,NA,NA,NA,NA,NA,NA,NA,0
Bleckley,13023,GA,NA,NA,NA,NA,NA,NA,NA,0
Greene,13133,GA,NA,NA,NA,NA,NA,NA,NA,0
White,13311,GA,NA,NA,NA,NA,NA,NA,NA,0
Warren,13301,GA,NA,1,NA,NA,NA,NA,NA,1
Wilcox,13315,GA,NA,NA,NA,NA,NA,NA,NA,0
Wayne,13305,GA,NA,NA,NA,NA,NA,NA,NA,0
Twiggs,13289,GA,NA,1,NA,NA,NA,NA,NA,1
Schley,13249,GA,NA,NA,NA,NA,NA,NA,NA,0
De Witt,17039,IL,NA,NA,NA,NA,NA,NA,NA,0
Harnett,37085,NC,NA,NA,NA,NA,NA,NA,NA,0
Moore,37125,NC,NA,1,NA,1,NA,NA,NA,1
Martin,37117,NC,NA,3,NA,NA,NA,NA,NA,3
Cumberland,37051,NC,NA,NA,NA,NA,NA,NA,NA,0
Davie,37059,NC,NA,NA,NA,NA,NA,NA,NA,0
Halifax,37083,NC,NA,1,NA,1,NA,NA,NA,1
Caldwell,37027,NC,NA,NA,NA,NA,NA,NA,NA,0
Nash,37127,NC,NA,1,NA,NA,NA,NA,NA,1
Bertie,37015,NC,NA,NA,NA,NA,NA,NA,NA,0
Hoke,37093,NC,NA,NA,NA,NA,NA,NA,NA,0
Red River,48387,TX,NA,NA,NA,NA,NA,NA,NA,0
Hockley,48219,TX,NA,NA,NA,NA,NA,NA,NA,0
Dimmit,48127,TX,NA,NA,NA,NA,NA,NA,NA,0
Walker,48471,TX,NA,NA,NA,NA,NA,NA,NA,0
Colorado,48089,TX,NA,NA,NA,NA,NA,NA,NA,0
Duval,48131,TX,NA,NA,NA,NA,NA,NA,NA,0
Ward,48475,TX,NA,NA,NA,NA,NA,NA,NA,0
Houston,48225,TX,NA,NA,NA,NA,NA,NA,NA,0
Nacogdoches,48347,TX,NA,NA,NA,NA,NA,NA,NA,0
Floyd,48153,TX,NA,NA,NA,NA,NA,NA,NA,0
Victoria,48469,TX,NA,NA,NA,NA,NA,NA,NA,0
Hopkins,48223,TX,NA,NA,NA,NA,NA,NA,NA,0
Bee,48025,TX,NA,NA,NA,NA,NA,NA,NA,0
Delta,48119,TX,NA,NA,NA,NA,NA,NA,NA,0
Trinity,48455,TX,NA,NA,NA,NA,NA,NA,NA,0
Austin,48015,TX,NA,NA,NA,NA,NA,NA,NA,0
Fisher,48151,TX,NA,NA,NA,NA,NA,NA,NA,0
San Jacinto,48407,TX,NA,NA,NA,NA,NA,NA,NA,0
San Augustine,48405,TX,NA,NA,NA,NA,NA,NA,NA,0
Washington,48477,TX,NA,NA,NA,NA,NA,NA,NA,0
Sutton,48435,TX,NA,NA,NA,NA,NA,NA,NA,0
Richland,45079,SC,NA,3,NA,NA,NA,NA,NA,3
Greenwood,45047,SC,NA,NA,NA,NA,NA,NA,NA,0
Union,45087,SC,NA,NA,NA,NA,NA,NA,NA,0
Newberry,45071,SC,NA,NA,NA,NA,NA,NA,NA,0
Hampton,45049,SC,NA,NA,NA,NA,NA,NA,NA,0
Allendale,45005,SC,NA,NA,NA,NA,NA,NA,NA,0
Bossier,22015,LA,NA,NA,NA,NA,NA,NA,NA,0
Pointe Coupee,22077,LA,NA,NA,NA,NA,NA,NA,NA,0
West Feliciana,22125,LA,NA,NA,NA,NA,NA,NA,NA,0
St. Helena,22091,LA,NA,NA,NA,NA,NA,NA,NA,0
Catahoula,22025,LA,NA,NA,NA,NA,NA,NA,NA,0
Howard,24027,MD,NA,NA,NA,NA,NA,NA,NA,0
Leflore,28083,MS,NA,NA,NA,NA,NA,NA,NA,0
Stone,28131,MS,NA,NA,NA,NA,NA,NA,NA,0
Holmes,28051,MS,NA,NA,NA,NA,NA,NA,NA,0
Wilkinson,28157,MS,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,28013,MS,NA,NA,NA,NA,NA,NA,NA,0
Callaway,29027,MO,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,29113,MO,NA,NA,NA,NA,NA,NA,NA,0
Madison,29123,MO,NA,NA,NA,NA,NA,NA,NA,0
Stoddard,29207,MO,NA,NA,NA,NA,NA,NA,NA,0
Brunswick,37019,NC,NA,2,NA,NA,NA,NA,NA,2
Mecklenburg,37119,NC,NA,NA,NA,NA,NA,NA,NA,0
Person,37145,NC,NA,NA,NA,NA,NA,NA,NA,0
Anderson,45007,SC,NA,NA,NA,NA,NA,NA,NA,0
Spartanburg,45083,SC,NA,NA,NA,NA,NA,NA,NA,0
Chambers,48071,TX,NA,NA,NA,NA,NA,NA,NA,0
Presidio,48377,TX,NA,NA,NA,NA,NA,NA,NA,0
Collingsworth,48087,TX,NA,NA,NA,NA,NA,NA,NA,0
Patrick,51141,VA,NA,NA,NA,NA,NA,NA,NA,0
Buchanan,51027,VA,NA,NA,NA,NA,NA,NA,NA,0
Isle of Wight,51093,VA,NA,NA,NA,NA,NA,NA,NA,0
James City,51095,VA,NA,NA,NA,NA,NA,NA,NA,0
Dallas,05039,AR,NA,NA,NA,NA,NA,NA,NA,0
Prairie,05117,AR,NA,NA,NA,NA,NA,NA,NA,0
Jackson,05067,AR,NA,NA,NA,NA,NA,NA,NA,0
Lawrence,05075,AR,NA,NA,NA,NA,NA,NA,NA,0
King,48269,TX,NA,NA,NA,NA,NA,NA,NA,0
Motley,48345,TX,NA,NA,NA,NA,NA,NA,NA,0
Lunenburg,51111,VA,NA,NA,NA,NA,NA,NA,NA,0
Spotsylvania,51177,VA,NA,NA,NA,NA,NA,NA,NA,0
Henrico,51087,VA,NA,1,NA,NA,NA,NA,NA,1
King William,51101,VA,NA,NA,NA,NA,NA,NA,NA,0
Pulaski,51155,VA,NA,NA,NA,NA,NA,NA,NA,0
Warren,51187,VA,NA,NA,NA,NA,NA,NA,NA,0
Orange,51137,VA,NA,1,NA,NA,NA,NA,NA,1
Franklin,51067,VA,NA,NA,NA,NA,NA,NA,NA,0
Page,51139,VA,NA,NA,NA,NA,NA,NA,NA,0
New Kent,51127,VA,NA,NA,NA,NA,NA,NA,NA,0
Nelson,51125,VA,NA,NA,NA,NA,NA,NA,NA,0
Powhatan,51145,VA,NA,NA,NA,NA,NA,NA,NA,0
Goochland,51075,VA,NA,NA,NA,NA,NA,NA,NA,0
Charlotte,51037,VA,NA,NA,NA,NA,NA,NA,NA,0
Floyd,51063,VA,NA,NA,NA,NA,NA,NA,NA,0
King and Queen,51097,VA,NA,NA,NA,NA,NA,NA,NA,0
Baldwin,01003,AL,NA,2,NA,NA,NA,NA,NA,2
Barbour,01005,AL,NA,2,NA,NA,NA,NA,NA,2
Washington,01129,AL,NA,NA,NA,NA,NA,NA,NA,0
Pickens,01107,AL,NA,NA,NA,NA,NA,NA,NA,0
DeKalb,01049,AL,NA,NA,NA,NA,NA,NA,NA,0
Miller,05091,AR,NA,NA,NA,NA,NA,NA,NA,0
Little River,05081,AR,NA,NA,NA,NA,NA,NA,NA,0
Riverside,06065,CA,NA,NA,NA,NA,NA,NA,NA,0
Contra Costa,06013,CA,NA,NA,NA,NA,NA,NA,NA,0
Humboldt,06023,CA,NA,NA,NA,NA,NA,NA,NA,0
Taylor,12123,FL,NA,10,NA,NA,NA,NA,NA,10
Pasco,12101,FL,NA,2,NA,1,NA,NA,NA,2
Escambia,12033,FL,NA,NA,NA,NA,NA,NA,NA,0
Nassau,12089,FL,NA,5,NA,NA,NA,NA,NA,5
Camden,13039,GA,NA,2,NA,NA,NA,NA,NA,2
Lincoln,13181,GA,NA,NA,NA,NA,NA,NA,NA,0
Whitfield,13313,GA,NA,NA,NA,NA,NA,NA,NA,0
Burke,13033,GA,NA,NA,NA,NA,NA,NA,NA,0
Alexander,17003,IL,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,22051,LA,NA,NA,NA,NA,NA,NA,NA,0
Polk,12105,FL,NA,6,NA,1,NA,NA,NA,6
Autauga,01001,AL,NA,NA,NA,NA,NA,NA,NA,0
Clarke,01025,AL,NA,NA,NA,NA,NA,NA,NA,0
Cameron,48061,TX,NA,NA,NA,NA,NA,NA,NA,0
St. Bernard,22087,LA,NA,NA,NA,NA,NA,NA,NA,0
Dallas,01047,AL,NA,NA,NA,NA,NA,NA,NA,0
Sabine,22085,LA,NA,NA,NA,NA,NA,NA,NA,0
Webster,22119,LA,NA,NA,NA,NA,NA,NA,NA,0
Conecuh,01035,AL,NA,NA,NA,NA,NA,NA,NA,0
Calvert,24009,MD,NA,NA,NA,NA,NA,NA,NA,0
Washington,24043,MD,NA,NA,NA,NA,NA,NA,NA,0
Noxubee,28103,MS,NA,NA,NA,NA,NA,NA,NA,0
New Madrid,29143,MO,NA,NA,NA,NA,NA,NA,NA,0
Jackson,29095,MO,NA,NA,NA,NA,NA,NA,NA,0
Perry,29157,MO,NA,NA,NA,NA,NA,NA,NA,0
Haywood,37087,NC,NA,NA,NA,NA,NA,NA,NA,0
Buncombe,37021,NC,NA,NA,NA,NA,NA,NA,NA,0
Edgecombe,37065,NC,NA,NA,NA,NA,NA,NA,NA,0
Orangeburg,45075,SC,NA,NA,NA,NA,NA,NA,NA,0
Marion,45067,SC,NA,1,NA,NA,NA,NA,NA,1
Bamberg,45009,SC,NA,1,NA,1,NA,NA,NA,1
Gulf,12045,FL,1,NA,NA,NA,NA,NA,NA,1
Dixie,12029,FL,1,3,NA,NA,NA,NA,NA,4
Wakulla,12129,FL,NA,9,NA,NA,NA,NA,NA,9
Lake,17097,IL,NA,NA,NA,NA,NA,NA,NA,0
Boone,05009,AR,NA,NA,NA,NA,NA,NA,NA,0
San Diego,06073,CA,NA,NA,NA,NA,NA,NA,NA,0
Monterey,06053,CA,NA,NA,NA,NA,NA,NA,NA,0
Mendocino,06045,CA,NA,NA,NA,NA,NA,NA,NA,0
El Dorado,06017,CA,NA,NA,NA,NA,NA,NA,NA,0
